Date,Demand,Net_generation
2017-04-05,243178.0,302119.0
2017-04-06,250857.0,306840.0
2017-04-07,258728.0,312110.0
2017-04-08,248450.0,273788.0
2017-04-09,238356.0,254139.0
2017-04-10,241996.0,267106.0
2017-04-11,250671.0,294412.0
2017-04-12,256604.0,289127.0
2017-04-13,261715.0,292660.0
2017-04-14,261660.0,287951.0
2017-04-15,248620.0,277028.0
2017-04-16,243443.0,278167.0
2017-04-17,254672.0,293330.0
2017-04-18,266937.0,306955.0
2017-04-19,279484.0,316493.0
2017-04-20,271775.0,299993.0
2017-04-21,268422.0,304212.0
2017-04-22,264884.0,305781.0
2017-04-23,266198.0,300294.0
2017-04-24,283863.0,319620.0
2017-04-25,273469.0,312681.0
2017-04-26,261909.0,303929.0
2017-04-27,271117.0,316598.0
2017-04-28,273481.0,315094.0
2017-04-29,240093.0,283797.0
2017-04-30,233880.0,273551.0
2017-05-01,255867.0,292956.0
2017-05-02,275401.0,323741.0
2017-05-03,291607.0,344163.0
2017-05-04,307881.0,356525.0
2017-05-05,321599.0,357683.0
2017-05-06,313383.0,330470.0
2017-05-07,262408.0,284991.0
2017-05-08,248370.0,282646.0
2017-05-09,252017.0,303769.0
2017-05-10,237818.0,281729.0
2017-05-11,254382.0,292371.0
2017-05-12,286441.0,314830.0
2017-05-13,291032.0,304541.0
2017-05-14,275161.0,281881.0
2017-05-15,269473.0,284093.0
2017-05-16,252574.0,276461.0
2017-05-17,249601.0,274073.0
2017-05-18,262752.0,292823.0
2017-05-19,259572.0,302036.0
2017-05-20,260500.0,302250.0
2017-05-21,279966.0,321062.0
2017-05-22,312657.0,352712.0
2017-05-23,330049.0,372651.0
2017-05-24,332510.0,369980.0
2017-05-25,337927.0,369172.0
2017-05-26,311488.0,338501.0
2017-05-27,292906.0,320214.0
2017-05-28,292459.0,321882.0
2017-05-29,305349.0,340396.0
2017-05-30,320936.0,364711.0
2017-05-31,330215.0,369390.0
2017-06-01,321190.0,352303.0
2017-06-02,316181.0,368141.0
2017-06-03,329131.0,393988.0
2017-06-04,340692.0,391961.0
2017-06-05,362204.0,411395.0
2017-06-06,368192.0,420862.0
2017-06-07,361406.0,418874.0
2017-06-08,349973.0,397875.0
2017-06-09,349346.0,388073.0
2017-06-10,341163.0,378359.0
2017-06-11,319631.0,352024.0
2017-06-12,312573.0,349603.0
2017-06-13,302941.0,346794.0
2017-06-14,313505.0,360030.0
2017-06-15,335333.0,389403.0
2017-06-16,351231.0,411242.0
2017-06-17,356256.0,418575.0
2017-06-18,360641.0,424712.0
2017-06-19,399854.0,464537.0
2017-06-20,434250.0,474670.0
2017-06-21,442043.0,482490.0
2017-06-22,438579.0,477070.0
2017-06-23,429986.0,474664.0
2017-06-24,416648.0,467209.0
2017-06-25,420977.0,463177.0
2017-06-26,419997.0,455896.0
2017-06-27,405846.0,449719.0
2017-06-28,390525.0,439226.0
2017-06-29,388967.0,441286.0
2017-06-30,380435.0,442015.0
2017-07-01,372007.0,430831.0
2017-07-02,367827.0,428248.0
2017-07-03,391528.0,448104.0
2017-07-04,394587.0,459715.0
2017-07-05,404360.0,471213.0
2017-07-06,422332.0,483578.0
2017-07-07,434467.0,494801.0
2017-07-08,441775.0,498747.0
2017-07-09,404319.0,465961.0
2017-07-10,407897.0,474649.0
2017-07-11,403210.0,463862.0
2017-07-12,399448.0,461237.0
2017-07-13,409178.0,473370.0
2017-07-14,407869.0,472723.0
2017-07-15,389761.0,457202.0
2017-07-16,368014.0,439529.0
2017-07-17,365237.0,455473.0
2017-07-18,377354.0,463870.0
2017-07-19,373577.0,465844.0
2017-07-20,369373.0,453246.0
2017-07-21,378995.0,463952.0
2017-07-22,373677.0,457769.0
2017-07-23,359923.0,458795.0
2017-07-24,343054.0,447886.0
2017-07-25,355259.0,456642.0
2017-07-26,377954.0,472984.0
2017-07-27,394511.0,487015.0
2017-07-28,385570.0,463225.0
2017-07-29,361335.0,435705.0
2017-07-30,332004.0,394602.0
