ds,y
2017-07-20,369373.0
2017-07-21,378995.0
2017-07-22,373677.0
2017-07-23,359923.0
2017-07-24,343054.0
2017-07-25,355259.0
2017-07-26,377954.0
2017-07-27,394511.0
2017-07-28,385570.0
2017-07-29,361335.0
2017-07-30,332004.0
2017-07-31,377984.0
2017-08-01,382848.0
2017-08-02,364626.0
2017-08-03,363622.0
2017-08-04,359255.0
2017-08-05,373838.0
2017-08-06,362853.0
2017-08-07,372677.0
2017-08-08,380022.0
2017-08-09,389554.0
2017-08-10,403527.0
2017-08-11,389395.0
2017-08-12,381938.0
2017-08-13,358599.0
2017-08-14,374321.0
2017-08-15,363536.0
2017-08-16,342712.0
2017-08-17,349111.0
2017-08-18,354295.0
2017-08-19,350665.0
2017-08-20,343657.0
2017-08-21,356529.0
2017-08-22,372437.0
2017-08-23,392233.0
2017-08-24,360485.0
2017-08-25,373003.0
2017-08-26,382878.0
2017-08-27,382785.0
2017-08-28,400854.0
2017-08-29,398796.0
2017-08-30,394457.0
2017-08-31,387793.0
2017-09-01,376483.0
2017-09-02,375085.0
2017-09-03,350717.0
2017-09-04,361371.0
2017-09-05,379916.0
2017-09-06,382847.0
2017-09-07,376579.0
2017-09-08,362679.0
2017-09-09,336080.0
2017-09-10,337113.0
2017-09-11,376984.0
2017-09-12,387005.0
2017-09-13,386299.0
2017-09-14,372757.0
2017-09-15,339065.0
2017-09-16,315204.0
2017-09-17,313448.0
2017-09-18,317797.0
2017-09-19,322403.0
2017-09-20,322564.0
2017-09-21,321376.0
2017-09-22,313072.0
2017-09-23,279370.0
2017-09-24,257186.0
2017-09-25,262188.0
2017-09-26,266893.0
2017-09-27,272604.0
2017-09-28,277611.0
2017-09-29,292389.0
2017-09-30,288270.0
2017-10-01,279527.0
2017-10-02,287327.0
2017-10-03,282820.0
2017-10-04,295685.0
2017-10-05,309965.0
2017-10-06,299886.0
2017-10-07,269902.0
2017-10-08,255364.0
2017-10-09,266169.0
2017-10-10,261944.0
2017-10-11,273888.0
2017-10-12,280030.0
2017-10-13,278621.0
2017-10-14,271841.0
2017-10-15,261192.0
2017-10-16,278154.0
2017-10-17,294076.0
2017-10-18,292027.0
2017-10-19,290103.0
2017-10-20,279904.0
2017-10-21,256245.0
2017-10-22,243426.0
2017-10-23,261384.0
2017-10-24,279224.0
2017-10-25,281590.0
2017-10-26,271965.0
2017-10-27,264521.0
2017-10-28,253043.0
2017-10-29,248257.0
2017-10-30,256183.0
2017-10-31,253392.0
2017-11-01,246819.0
2017-11-02,251803.0
2017-11-03,250283.0
2017-11-04,242863.0
2017-11-05,236787.0
2017-11-06,241359.0
2017-11-07,247860.0
2017-11-08,247995.0
2017-11-09,250085.0
2017-11-10,246911.0
2017-11-11,238190.0
2017-11-12,230465.0
2017-11-13,243257.0
2017-11-14,246015.0
2017-11-15,243784.0
2017-11-16,244538.0
2017-11-17,244382.0
2017-11-18,233237.0
2017-11-19,228343.0
2017-11-20,238907.0
2017-11-21,240516.0
2017-11-22,240547.0
2017-11-23,238528.0
2017-11-24,224378.0
2017-11-25,229001.0
2017-11-26,229363.0
2017-11-27,241026.0
2017-11-28,240458.0
2017-11-29,242195.0
2017-11-30,243064.0
2017-12-01,241045.0
2017-12-02,236846.0
2017-12-03,231992.0
2017-12-04,241721.0
2017-12-05,251085.0
2017-12-06,251357.0
2017-12-07,253799.0
2017-12-08,262894.0
2017-12-09,254600.0
2017-12-10,242276.0
2017-12-11,251932.0
2017-12-12,257865.0
2017-12-13,253998.0
2017-12-14,255510.0
2017-12-15,253438.0
2017-12-16,254192.0
2017-12-17,248624.0
2017-12-18,258488.0
2017-12-19,262758.0
2017-12-20,263735.0
2017-12-21,260534.0
2017-12-22,279662.0
2017-12-23,274202.0
2017-12-24,257507.0
2017-12-25,239268.0
2017-12-26,245215.0
2017-12-27,251275.0
2017-12-28,252566.0
2017-12-29,249416.0
2017-12-30,242106.0
2017-12-31,239686.0
2018-01-01,240683.0
2018-01-02,244723.0
2018-01-03,249791.0
2018-01-04,245030.0
2018-01-05,246889.0
2018-01-06,239676.0
2018-01-07,229159.0
2018-01-08,240268.0
2018-01-09,237905.0
2018-01-10,237997.0
2018-01-11,241463.0
2018-01-12,247384.0
2018-01-13,238429.0
2018-01-14,230632.0
2018-01-15,238791.0
2018-01-16,249294.0
2018-01-17,250845.0
