ds,y
2017-02-26,304854.0
2017-02-27,346795.0
2017-02-28,336341.0
2017-03-01,334061.0
2017-03-02,346274.0
2017-03-03,348674.0
2017-03-04,348311.0
2017-03-05,346089.0
2017-03-06,347782.0
2017-03-07,349606.0
2017-03-08,336089.0
2017-03-09,336827.0
2017-03-10,341022.0
2017-03-11,372451.0
2017-03-12,370531.0
2017-03-13,360213.0
2017-03-14,350325.0
2017-03-15,369383.0
2017-03-16,364145.0
2017-03-17,332178.0
2017-03-18,316471.0
2017-03-19,310140.0
2017-03-20,329071.0
2017-03-21,325116.0
2017-03-22,346827.0
2017-03-23,361478.0
2017-03-24,334693.0
2017-03-25,290881.0
2017-03-26,303036.0
2017-03-27,330361.0
2017-03-28,328979.0
2017-03-29,329182.0
2017-03-30,317353.0
2017-03-31,334406.0
2017-04-01,306691.0
2017-04-02,290838.0
2017-04-03,316895.0
2017-04-04,333011.0
2017-04-05,327703.0
2017-04-06,331652.0
2017-04-07,342123.0
2017-04-08,307163.0
2017-04-09,274579.0
2017-04-10,294601.0
2017-04-11,307178.0
2017-04-12,317944.0
2017-04-13,311673.0
2017-04-14,288488.0
2017-04-15,285177.0
2017-04-16,294741.0
2017-04-17,315121.0
2017-04-18,304809.0
2017-04-19,321143.0
2017-04-20,309162.0
2017-04-21,321033.0
2017-04-22,292884.0
2017-04-23,266275.0
2017-04-24,282619.0
2017-04-25,304944.0
2017-04-26,305155.0
2017-04-27,305688.0
2017-04-28,322909.0
2017-04-29,310608.0
2017-04-30,289455.0
2017-05-01,330089.0
2017-05-02,338986.0
2017-05-03,335554.0
2017-05-04,308413.0
2017-05-05,330716.0
2017-05-06,295891.0
2017-05-07,281074.0
2017-05-08,315052.0
2017-05-09,320370.0
2017-05-10,313382.0
2017-05-11,310865.0
2017-05-12,301767.0
2017-05-13,276572.0
2017-05-14,264274.0
2017-05-15,308178.0
2017-05-16,322005.0
2017-05-17,357744.0
2017-05-18,436202.0
2017-05-19,451698.0
2017-05-20,313396.0
2017-05-21,279441.0
2017-05-22,330436.0
2017-05-23,323163.0
2017-05-24,324037.0
2017-05-25,327940.0
2017-05-26,326141.0
2017-05-27,306369.0
2017-05-28,300831.0
2017-05-29,310112.0
2017-05-30,330940.0
2017-05-31,336394.0
2017-06-01,347144.0
2017-06-02,330440.0
2017-06-03,306813.0
2017-06-04,299962.0
2017-06-05,334905.0
2017-06-06,333402.0
2017-06-07,323413.0
2017-06-08,329240.0
2017-06-09,348527.0
2017-06-10,358811.0
2017-06-11,398818.0
2017-06-12,461778.0
2017-06-13,500529.0
2017-06-14,435172.0
2017-06-15,367411.0
2017-06-16,367316.0
2017-06-17,331762.0
2017-06-18,368992.0
2017-06-19,432178.0
2017-06-20,413161.0
2017-06-21,407957.0
2017-06-22,392683.0
2017-06-23,446577.0
2017-06-24,413743.0
2017-06-25,365280.0
2017-06-26,372668.0
2017-06-27,354309.0
2017-06-28,350513.0
2017-06-29,373927.0
2017-06-30,426251.0
2017-07-01,409596.0
2017-07-02,398814.0
2017-07-03,420088.0
2017-07-04,385259.0
2017-07-05,408716.0
